qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
Os01g0234700	BP	0046854	phosphatidylinositol phosphate biosynthetic process	0.0986170128801	0.350297658133	1
Os01g0234700	CC	0005886	plasma membrane	0.408169219661	0.39746555387	4
Os01g0234700	BP	0016310	phosphorylation	0.0394578131127	0.333542514664	14
Os01g0234800	MF	0005484	SNAP receptor activity	11.9949647699	0.807582016025	1
Os01g0234800	BP	0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	11.6732583123	0.800792503399	1
Os01g0234800	CC	0005789	endoplasmic reticulum membrane	6.54197693695	0.676082230917	1
Os01g0234800	BP	0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	10.3969470254	0.772887195484	2
Os01g0234800	BP	0061025	membrane fusion	7.91845249371	0.713289097582	4
Os01g0234800	CC	0005794	Golgi apparatus	6.39381176559	0.671852542149	4
Os01g0234800	CC	0031201	SNARE complex	2.75377678034	0.545652248404	9
Os01g0234800	CC	0012507	ER to Golgi transport vesicle membrane	2.43905477471	0.531465714731	12
Os01g0234800	CC	0005793	endoplasmic reticulum-Golgi intermediate compartment	2.38086175136	0.528744199966	14
Os01g0234800	BP	0007030	Golgi organization	2.58831157213	0.538301105322	15
Os01g0234800	BP	0048284	organelle fusion	2.56540894998	0.537265301601	16
Os01g0234800	BP	0016050	vesicle organization	2.37575538203	0.528503810847	18
Os01g0234800	BP	0015031	protein transport	0.103805265143	0.351481733157	24
Os01g0234800	CC	0016021	integral component of membrane	0.837237145033	0.437558963635	32
Os01g0234800	CC	0005886	plasma membrane	0.148142273759	0.360586398017	36
Os01g0234800	CC	0005576	extracellular region	0.108788821062	0.352591534388	38
Os01g0234850	MF	0004430	1-phosphatidylinositol 4-kinase activity	14.2727421336	0.846464687607	1
Os01g0234850	BP	0046854	phosphatidylinositol phosphate biosynthetic process	9.7676739791	0.758497599386	1
Os01g0234850	CC	0031410	cytoplasmic vesicle	0.0967575229707	0.349865725136	1
Os01g0234850	MF	0005509	calcium ion binding	0.0323615899643	0.330820503358	8
Os01g0234850	CC	0016020	membrane	0.023361045608	0.326892833505	9
Os01g0234850	BP	0016310	phosphorylation	0.959391789138	0.446921290481	21
Os01g0234900	BP	0006511	ubiquitin-dependent protein catabolic process	8.11224151997	0.718258596157	1
Os01g0234900	MF	0008270	zinc ion binding	5.01338384508	0.62981132269	1
Os01g0234900	CC	0005737	cytoplasm	2.01020939085	0.510567250906	1
Os01g0234900	MF	0016740	transferase activity	2.22047249349	0.521066148922	5
Os01g0234900	BP	0016567	protein ubiquitination	7.5095376397	0.702599337068	6
Os01g0234900	MF	0140096	catalytic activity, acting on a protein	0.614188909478	0.418493538244	13
Os01g0234900	MF	0016874	ligase activity	0.354654850124	0.391170818149	14
Os01g0234900	MF	0005524	ATP binding	0.0422066910281	0.334530275815	16
Os01g0234900	MF	0051082	unfolded protein binding	0.037620299709	0.332862923917	24
Os01g0234900	BP	0006457	protein folding	0.0318754190376	0.330623555593	31
Os01g0235200	CC	0005694	chromosome	5.10601432526	0.632801057999	1
Os01g0235200	BP	0051276	chromosome organization	4.58339954496	0.615556873725	1
Os01g0235200	MF	0005524	ATP binding	2.35287000171	0.527423264077	1
Os01g0235200	CC	0016021	integral component of membrane	0.19924908234	0.369513396555	7
Os01g0235350	CC	0016021	integral component of membrane	0.900469035468	0.442484704135	1
Os01g0235400	MF	0031267	small GTPase binding	10.2548478352	0.769676738239	1
Os01g0235400	BP	0006886	intracellular protein transport	6.92518291388	0.686804577806	1
Os01g0235700	MF	0046983	protein dimerization activity	6.95694899562	0.687679939361	1
Os01g0235700	BP	0006355	regulation of transcription, DNA-templated	3.49897891493	0.576304698823	1
Os01g0235700	CC	0005634	nucleus	0.232226725944	0.374671746814	1
Os01g0235700	MF	0003700	DNA-binding transcription factor activity	4.73379519222	0.620615801107	3
Os01g0235700	MF	0000976	transcription cis-regulatory region binding	0.301352448721	0.384408379299	6
Os01g0235800	MF	0003723	RNA binding	3.57801129444	0.579354974907	1
Os01g0235800	CC	0005634	nucleus	0.430216679883	0.39993799384	1
Os01g0235800	BP	0010468	regulation of gene expression	0.347452607588	0.390288300742	1
Os01g0235800	CC	0005737	cytoplasm	0.2146083182	0.371965115453	4
Os01g0235800	CC	0016021	integral component of membrane	0.0228773543043	0.326661880063	8
Os01g0235900	MF	0097573	glutathione oxidoreductase activity	8.12107551385	0.718483711499	1
Os01g0235900	BP	0051667	establishment of plastid localization	4.20689790277	0.602515709391	1
Os01g0235900	CC	0005884	actin filament	3.53712705412	0.577781290401	1
Os01g0235900	BP	0019750	chloroplast localization	4.18811845746	0.601850246447	4
Os01g0235900	BP	0009658	chloroplast organization	3.45798359869	0.574708900836	5
Os01g0235900	BP	0051017	actin filament bundle assembly	3.36398129665	0.571013635093	7
Os01g0235900	MF	0003677	DNA binding	0.0121078850127	0.320677203261	8
Os01g0235900	CC	0005634	nucleus	0.0154275195265	0.322734938627	13
Os01g0235900	BP	0006355	regulation of transcription, DNA-templated	0.0131228450122	0.321333384091	26
Os01g0236300	BP	0009734	auxin-activated signaling pathway	10.9517695445	0.785217008417	1
Os01g0236300	CC	0005634	nucleus	3.95634831898	0.593511097195	1
Os01g0236300	MF	0003677	DNA binding	3.12084739419	0.561209162498	1
Os01g0236300	MF	0008270	zinc ion binding	0.0172464544059	0.323768499891	6
Os01g0236300	CC	0005829	cytosol	0.0251379880178	0.327721407579	7
Os01g0236300	CC	0016021	integral component of membrane	0.00649763497926	0.316404268374	10
Os01g0236300	BP	0006355	regulation of transcription, DNA-templated	3.38245668981	0.571743947113	16
Os01g0236700	MF	0003700	DNA-binding transcription factor activity	4.22879868722	0.603289905849	1
Os01g0236700	BP	0006355	regulation of transcription, DNA-templated	3.12571136715	0.561408974876	1
Os01g0236700	CC	0005634	nucleus	1.3319692003	0.472276728482	1
Os01g0236800	MF	0016161	beta-amylase activity	14.8192035479	0.849753844346	1
Os01g0236800	BP	0000272	polysaccharide catabolic process	8.3467362735	0.724193235611	1
Os01g0236800	CC	0016021	integral component of membrane	0.0686729105966	0.342750410261	1
Os01g0236800	MF	0102229	amylopectin maltohydrolase activity	14.8161439776	0.849735599185	2
Os01g0236800	MF	0003676	nucleic acid binding	0.00400545456493	0.313889513524	8
Os01g0237100	MF	0016868	intramolecular transferase activity, phosphotransferases	7.75904462782	0.709155496007	1
Os01g0237100	BP	0016311	dephosphorylation	5.41720373331	0.642651361882	1
Os01g0237100	CC	0005737	cytoplasm	1.76630404427	0.497674243923	1
Os01g0237100	MF	0016791	phosphatase activity	5.82315720525	0.655085296901	3
Os01g0237100	CC	0016021	integral component of membrane	0.12508978136	0.356054385051	3
Os01g0237500	MF	0016491	oxidoreductase activity	2.34592347105	0.527094240881	1
Os01g0238500	MF	0008696	4-amino-4-deoxychorismate lyase activity	11.5231271333	0.797592026996	1
Os01g0238500	BP	0046656	folic acid biosynthetic process	8.24919612586	0.72173492886	1
Os01g0238500	MF	0030170	pyridoxal phosphate binding	5.43756231629	0.643285799786	3
Os01g0238500	MF	0008483	transaminase activity	2.78398551611	0.546970258174	8
Os01g0238700	MF	0035673	oligopeptide transmembrane transporter activity	11.4547554476	0.796127580922	1
Os01g0238700	BP	0035672	oligopeptide transmembrane transport	10.7507916848	0.780787566654	1
Os01g0238700	CC	0016021	integral component of membrane	0.900389883764	0.442478648328	1
Os01g0238800	CC	0005739	mitochondrion	4.57926773229	0.615416727536	1
Os01g0238900	CC	0080008	Cul4-RING E3 ubiquitin ligase complex	13.502575121	0.838249745928	1
Os01g0239000	BP	0045893	positive regulation of transcription, DNA-templated	8.07644097772	0.717345038975	1
Os01g0239000	MF	0003700	DNA-binding transcription factor activity	4.73275800281	0.620581190139	1
Os01g0239000	CC	0005634	nucleus	4.11257910699	0.599158264981	1
Os01g0239000	MF	0003677	DNA binding	3.22765009938	0.565561411771	3
Os01g0239000	MF	0001067	transcription regulatory region nucleic acid binding	1.14740663208	0.460233983169	8
Os01g0239000	BP	0010638	positive regulation of organelle organization	0.235884780619	0.375220693879	33
Os01g0239100	MF	0051082	unfolded protein binding	8.15625506173	0.719378974288	1
Os01g0239100	BP	0006457	protein folding	6.91073834821	0.6864058724	1
Os01g0239100	CC	0005829	cytosol	1.20966931451	0.464398173266	1
Os01g0239100	MF	0051087	chaperone binding	1.84662373952	0.502013056246	3
Os01g0239100	CC	0016021	integral component of membrane	0.0153794029033	0.322706792235	4
Os01g0239200	CC	0031969	chloroplast membrane	10.9821773824	0.785883629232	1
Os01g0239200	MF	0022857	transmembrane transporter activity	3.33868595373	0.570010477573	1
Os01g0239200	BP	0055085	transmembrane transport	2.73926089746	0.545016347907	1
Os01g0239200	BP	0008643	carbohydrate transport	0.158159752855	0.362445029187	6
Os01g0239200	CC	0005794	Golgi apparatus	1.6241939258	0.48974849501	15
Os01g0239200	CC	0016021	integral component of membrane	0.900532518722	0.442489560974	18
Os01g0239700	MF	0004672	protein kinase activity	5.31430746906	0.639426391165	1
Os01g0239700	BP	0006468	protein phosphorylation	5.23012310689	0.636764594119	1
Os01g0239700	CC	0016021	integral component of membrane	0.900541789979	0.442490270265	1
Os01g0239700	CC	0005886	plasma membrane	0.21240431439	0.371618821392	4
Os01g0239700	MF	0005524	ATP binding	2.98716150987	0.555655066893	6
Os01g0239700	MF	0033612	receptor serine/threonine kinase binding	1.28780676498	0.469475245527	22
Os01g0241400	MF	0097573	glutathione oxidoreductase activity	5.69145653159	0.651100354668	1
Os01g0241400	CC	0005737	cytoplasm	2.05133577292	0.512662482563	1
Os01g0241400	BP	0098869	cellular oxidant detoxification	0.244628737805	0.376515858028	1
Os01g0241400	CC	0005634	nucleus	0.687346879972	0.425080072123	3
Os01g0241400	MF	0051537	2 iron, 2 sulfur cluster binding	1.01841255652	0.451230654355	7
Os01g0241400	MF	0004791	thioredoxin-disulfide reductase activity	0.400370672627	0.396575083161	10
Os01g0241400	MF	0046872	metal ion binding	0.342059279883	0.389621431218	13
Os01g0242500	MF	0051499	D-aminoacyl-tRNA deacylase activity	11.0599306495	0.787584002924	1
Os01g0242500	BP	0106074	aminoacyl-tRNA metabolism involved in translational fidelity	7.99133396669	0.715165118704	1
Os01g0242500	CC	0005737	cytoplasm	1.92931235174	0.506382347974	1
Os01g0242500	CC	0005576	extracellular region	0.0301524769563	0.329913208399	3
Os01g0242500	MF	0000049	tRNA binding	6.56171499207	0.676642064906	4
Os01g0242500	CC	0016021	integral component of membrane	0.0184012919309	0.324396577719	5
Os01g0242500	MF	0015276	ligand-gated ion channel activity	0.0984060912795	0.350248870005	16
Os01g0242500	MF	0004601	peroxidase activity	0.0868523823284	0.347491497412	18
Os01g0242500	BP	0042744	hydrogen peroxide catabolic process	0.10672161358	0.352134334063	21
Os01g0242500	BP	0006979	response to oxidative stress	0.0811062002328	0.346051726249	24
Os01g0242500	BP	0098869	cellular oxidant detoxification	0.072356543813	0.343757597308	25
Os01g0242500	MF	0020037	heme binding	0.0561518604297	0.33910714925	25
Os01g0242500	MF	0004812	aminoacyl-tRNA ligase activity	0.0473928475245	0.33630989244	28
Os01g0242500	MF	0004523	RNA-DNA hybrid ribonuclease activity	0.0423459630718	0.33457945169	31
Os01g0242500	BP	0034220	ion transmembrane transport	0.0437229516364	0.335061369176	35
Os01g0242500	BP	0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	0.0342505440054	0.331572022426	38
Os01g0242500	MF	0004386	helicase activity	0.032375016863	0.330825921525	39
Os01g0242500	MF	0046872	metal ion binding	0.0269575356429	0.328540025215	43
Os01g0242600	BP	0006869	lipid transport	7.72089951908	0.708160076583	1
Os01g0242600	MF	0008289	lipid binding	7.17746900762	0.69370239869	1
Os01g0242600	CC	0016021	integral component of membrane	0.70924337898	0.426982486599	1
Os01g0242600	MF	0051499	D-aminoacyl-tRNA deacylase activity	0.727892754171	0.428579748353	3
Os01g0242600	CC	0005737	cytoplasm	0.126974799922	0.356439876167	4
Os01g0242600	BP	0106074	aminoacyl-tRNA metabolism involved in translational fidelity	0.525937664066	0.410001304878	8
Os01g0242600	MF	0050313	sulfur dioxygenase activity	0.327811565927	0.38783401444	8
Os01g0242600	MF	0004630	phospholipase D activity	0.278039347807	0.381263141859	10
Os01g0242600	MF	0070290	N-acylphosphatidylethanolamine-specific phospholipase D activity	0.260768830258	0.378847148826	12
Os01g0242600	BP	0006749	glutathione metabolic process	0.214179015314	0.371897803141	14
Os01g0242900	CC	0005840	ribosome	3.08898658516	0.559896449298	1
Os01g0242900	MF	0003735	structural constituent of ribosome	0.0744427925846	0.344316667878	1
Os01g0242900	BP	0006412	translation	0.0683033601141	0.342647891554	1
Os01g0242900	CC	0016021	integral component of membrane	0.900477304006	0.442485336736	7
Os01g0242900	CC	0005829	cytosol	0.0880294606334	0.347780490245	13
Os01g0242900	CC	1990904	ribonucleoprotein complex	0.0741356618302	0.344234859603	15
Os01g0243000	BP	0006629	lipid metabolic process	4.20373642793	0.602403784422	1
Os01g0243000	MF	0016787	hydrolase activity	0.29081721305	0.383002687919	1
Os01g0243100	MF	1990939	ATP-dependent microtubule motor activity	10.0235234589	0.764402453796	1
Os01g0243100	BP	0007018	microtubule-based movement	9.11597725867	0.743097665577	1
Os01g0243100	CC	0005874	microtubule	4.30816917656	0.606079002381	1
Os01g0243100	MF	0008017	microtubule binding	9.36943015116	0.74915030167	3
Os01g0243100	BP	0051225	spindle assembly	0.131754231974	0.357404646312	5
Os01g0243100	MF	0005524	ATP binding	3.02279844351	0.5571475797	13
Os01g0243100	CC	0005871	kinesin complex	0.131960754947	0.357445937047	13
Os01g0243200	BP	0006817	phosphate ion transport	1.20002020274	0.463759969619	1
Os01g0243200	CC	0016021	integral component of membrane	0.900512944414	0.442488063444	1
Os01g0243200	MF	0022857	transmembrane transporter activity	0.162423118577	0.363218143391	1
Os01g0243200	BP	0055085	transmembrane transport	0.133261799321	0.357705319031	8
Os01g0243700	MF	0042973	glucan endo-1,3-beta-D-glucosidase activity	3.16311724271	0.562940444843	1
Os01g0243700	CC	0016021	integral component of membrane	0.685810618974	0.424945468573	1
Os01g0243700	BP	0008152	metabolic process	0.13847536396	0.358732227766	1
Os01g0246100	MF	0004402	histone acetyltransferase activity	11.3854567795	0.79463881322	1
Os01g0246100	BP	0016573	histone acetylation	10.4224437147	0.773460917458	1
Os01g0246100	CC	0005634	nucleus	3.95253865835	0.593372012214	1
Os01g0246100	CC	0031248	protein acetyltransferase complex	0.83388720269	0.43729290045	8
Os01g0246100	MF	0008270	zinc ion binding	4.22968359012	0.603321145128	9
Os01g0246100	CC	0005667	transcription regulator complex	0.742010043361	0.429775287026	10
Os01g0246100	MF	0031490	chromatin DNA binding	1.13569048117	0.459437868158	16
Os01g0246100	CC	0070013	intracellular organelle lumen	0.525102840996	0.409917699085	16
Os01g0246100	MF	0003713	transcription coactivator activity	0.951843341966	0.446360690569	17
Os01g0246100	BP	0006355	regulation of transcription, DNA-templated	3.37136842281	0.571305880117	19
Os01g0246100	CC	0016021	integral component of membrane	0.00218089381599	0.311480845932	22
Os01g0246100	BP	1903508	positive regulation of nucleic acid-templated transcription	0.683421865785	0.42473587186	48
Os01g0246400	CC	0009536	plastid	5.75496037484	0.653027517979	1
Os01g0246400	BP	0071491	cellular response to red light	0.750346921138	0.430475968103	1
Os01g0246400	MF	0046872	metal ion binding	0.12985649059	0.357023700035	1
Os01g0246400	BP	0071490	cellular response to far red light	0.738999644326	0.429521308523	2
Os01g0246400	BP	0010117	photoprotection	0.697536782484	0.425969105244	3
Os01g0246400	BP	0010030	positive regulation of seed germination	0.646382123151	0.421437740931	4
Os01g0246400	BP	0071486	cellular response to high light intensity	0.627266567793	0.419698635381	5
Os01g0246400	BP	0071492	cellular response to UV-A	0.608723767326	0.417986131258	7
Os01g0246400	BP	0080167	response to karrikin	0.577943423883	0.415084801143	11
Os01g0246400	CC	0042651	thylakoid membrane	0.574203726161	0.41472708815	15
Os01g0246400	CC	0031984	organelle subcompartment	0.484212141671	0.40573793323	18
Os01g0246400	CC	0031967	organelle envelope	0.472588800713	0.404517877101	19
Os01g0246400	CC	0031090	organelle membrane	0.433362531482	0.400285561597	20
Os01g0246400	BP	0071483	cellular response to blue light	0.458537001918	0.403022703141	21
Os01g0246400	CC	0016021	integral component of membrane	0.240854526428	0.375959705408	23
Os01g0246400	BP	0009409	response to cold	0.425450709056	0.399408998079	25
Os01g0246400	BP	0034605	cellular response to heat	0.384395916587	0.394723521844	27
Os01g0246400	CC	0009522	photosystem I	0.17813230529	0.365982709778	27
Os01g0246400	CC	0009523	photosystem II	0.156353778949	0.362114396938	28
Os01g0246400	BP	0010380	regulation of chlorophyll biosynthetic process	0.338370974784	0.389162351354	35
Os01g0246400	BP	0015979	photosynthesis	0.12984623495	0.357021633817	47
Os01g0246500	MF	0003700	DNA-binding transcription factor activity	4.70203969752	0.619554396546	1
Os01g0246500	CC	0005634	nucleus	4.0858861173	0.598201108084	1
Os01g0246500	BP	0006355	regulation of transcription, DNA-templated	3.47550687994	0.575392169392	1
Os01g0246500	MF	0003723	RNA binding	0.0240565717341	0.327220782938	3
